p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
3.9285982228736864e-64,2.1312406418094274,0.285,0.109,1.6441183562726377e-59,12,IGF2BP3
3.461060624651001e-46,2.12984138262482,0.266,0.117,1.448453871416444e-41,12,NSF
3.771983496290249e-261,2.127998120202059,0.587,0.148,1.578575093197469e-256,12,RYR2
1.1208588002358494e-103,2.125097963879413,0.389,0.141,4.6907940789870295e-99,12,ARHGAP26
1.6206593330490337e-99,2.115162236064385,0.395,0.148,6.782459308810206e-95,12,PDXDC1
4.912990695951351e-102,2.112173626287536,0.208,0.045,2.0560866062556404e-97,12,RP11-148L24.1
3.032443071037003e-167,2.107624238724425,0.467,0.137,1.2690774252289856e-162,12,WWOX
1.9644302144301547e-54,2.1060450462707565,0.339,0.165,8.2211404473901975e-50,12,CHRNA7
8.980264967994299e-46,2.1057189738114563,0.147,0.043,3.758240889105614e-41,12,CDH13
1.6722373274857346e-100,2.1016054628981906,0.262,0.069,6.9983132155277996e-96,12,GALNT13
5.535196322132045e-29,2.1009922366171567,0.178,0.077,2.316479660812261e-24,12,WRN
9.945891113142282e-55,2.098774410518316,0.214,0.073,4.162355430850045e-50,12,GRIA1
1.7825593483066668e-164,2.09845533539007,0.486,0.152,7.4600108726634e-160,12,UNC5C
2.049565918707839e-39,2.096410608893965,0.204,0.082,8.577433369792306e-35,12,DNASE1
1.9699273255659047e-40,2.095671033900307,0.191,0.072,8.24414585749331e-36,12,TTN-AS1
1.1498480275352768e-47,2.095412837230411,0.184,0.061,4.8121139952351335e-43,12,DENND1A
5.383003358145139e-140,2.0930954125320724,0.457,0.151,2.2527869053837406e-135,12,CRLF3
1.7258832381449142e-35,2.0891914513862293,0.193,0.079,7.222821351636466e-31,12,VPS8
3.626965536225136e-36,2.0883119925013656,0.188,0.075,1.5178850769102196e-31,12,NINL
4.16330735724301e-52,2.0807355113931596,0.258,0.103,1.7423441290061996e-47,12,SOX5
2.290632188996811e-47,2.0806065213793534,0.222,0.085,9.586295710951654e-43,12,GPR173
4.808367121589592e-116,2.073418734642136,0.497,0.211,2.012301640385244e-111,12,AGAP1
1.221052061989891e-208,2.0718054909454016,0.37,0.072,5.1101028794276936e-204,12,RP11-14N7.2
5.877971523275723e-93,2.0610322529911094,0.339,0.115,2.4599310824908902e-88,12,UNC79
1.930899237251187e-90,2.0608425207935204,0.209,0.049,8.080813307896217e-86,12,KCNQ1
2.569804975925896e-84,2.0564947506115896,0.355,0.133,1.0754633824249875e-79,12,KIF26B
2.991887567994635e-49,2.0554970472672256,0.198,0.067,1.2521049472057549e-44,12,SHANK2
3.729444850297444e-74,2.054622151769193,0.29,0.101,1.5607726698494803e-69,12,FHIT
6.822359613633658e-43,2.053906487822188,0.198,0.073,2.855157498305686e-38,12,LINC01122
1.2573008275802448e-92,2.0524186349779563,0.28,0.081,5.261803963423325e-88,12,MIR137HG
3.6408030610838795e-111,2.0468699331382383,0.565,0.296,1.5236760810636035e-106,12,MSI2
1.7476173294651584e-58,2.043073984867645,0.156,0.04,7.313778523811688e-54,12,ZZZ3
9.337394500817173e-88,2.0428477961259004,0.219,0.055,3.907699598591987e-83,12,MECOM
4.377265435196294e-55,2.0399285828308553,0.207,0.068,1.831885584629649e-50,12,TENM1
3.7431139433440606e-37,2.038624991471317,0.178,0.067,1.5664931852894892e-32,12,MTHFD1L
3.0117531375259565e-89,2.0386093542627557,0.297,0.092,1.2604186880546129e-84,12,ERC2
4.657575292570271e-72,2.0378312448199116,0.212,0.059,1.9491952599406583e-67,12,GNGT1
1.308839264471112e-37,2.037771840338287,0.194,0.077,5.477492321811604e-33,12,ANO10
8.470894788670756e-39,2.0342277302512475,0.202,0.08,3.5450694690587117e-34,12,SIL1
1.3043578309929907e-33,2.0330959145729874,0.267,0.139,5.458737522705666e-29,12,HOOK2
3.2148164448290546e-30,2.031475494382474,0.196,0.088,1.3454006821609594e-25,12,SCAI
1.0104824720410292e-67,2.0292472856173758,0.149,0.034,4.228869145491707e-63,12,ATP8B1
2.4845432574139362e-148,2.028885748041185,0.484,0.162,1.0397813532277322e-143,12,SEMA6D
3.7674322707343147e-41,2.0287186970306226,0.18,0.065,1.5766704053023107e-36,12,ABHD18
1.432823602532655e-200,2.0274618996058695,0.65,0.241,5.996366776599162e-196,12,TENM3
2.063510387021175e-54,2.0268640921182,0.31,0.138,8.635790969683617e-50,12,FBXL20
1.1619406321054923e-53,2.0242801968525432,0.257,0.1,4.862721545361485e-49,12,TIAM1
8.284114981991125e-69,2.0201237392713693,0.278,0.099,3.4669021199632855e-64,12,MIR99AHG
3.2877344577697686e-124,2.016809686178689,0.373,0.11,1.3759168705766482e-119,12,FRMD5
1.6421655839147053e-69,2.0109365724312163,0.22,0.065,6.872462968683042e-65,12,LARGE1
1.2645322061759787e-46,2.0089858230298034,0.225,0.087,5.2920672828464704e-42,12,FAM49A
4.660443373981818e-81,2.0077187992223955,0.312,0.108,1.9503955520113905e-76,12,PLEKHA6
3.1157051061841815e-79,2.007339273277788,0.281,0.091,1.3039225869380799e-74,12,RAPH1
1.3741565016160641e-76,2.0065379483323555,0.321,0.119,5.750844959263229e-72,12,FCHSD2
6.992936681816173e-70,2.0058206734880875,0.183,0.047,2.9265440013400684e-65,12,RAD51B
5.859240794054667e-45,2.0041028824340397,0.189,0.066,2.452092272311878e-40,12,TRAPPC9
5.976796214833386e-78,2.0040206113238828,0.394,0.173,2.501289215907772e-73,12,STAG1
5.010827271257308e-32,2.0032924249240507,0.228,0.109,2.0970312130211832e-27,12,SYTL4
1.906771054168378e-71,2.001013219436076,0.36,0.155,7.979836861694663e-67,12,RIMBP2
0,9.10901160646985,0.156,0.001,0,13,KRT81
0,8.158807535019019,0.382,0.003,0,13,KLRF1
0,6.914900857780209,0.466,0.006,0,13,KLRC1
0,6.813561274761187,0.518,0.011,0,13,XCL1
0,6.678234003550028,0.118,0.001,0,13,SH2D1B
0,6.350284616361941,0.586,0.016,0,13,XCL2
0,5.874357815233683,0.121,0.003,0,13,LINC00299
0,5.706127040058417,0.172,0.004,0,13,KLRC2
0,5.677672002710421,0.61,0.013,0,13,TRDC
0,5.519470154596307,0.199,0.015,0,13,B3GNT7
0,5.451651723832482,0.17,0.006,0,13,CD160
0,5.143969937668886,0.56,0.046,0,13,GNLY
0,4.897080696982209,0.327,0.022,0,13,CLIC3
0,4.854201046995739,0.609,0.037,0,13,KLRD1
1.3068571211062981e-253,4.761782030619236,0.119,0.007,5.469197051829857e-249,13,SPINK2
1.3760418249202431e-264,4.745978891113012,0.537,0.151,5.758735037291217e-260,13,CMC1
0,4.744635006059494,0.159,0.006,0,13,PTGDR
0,4.735272239044467,0.357,0.019,0,13,TNFRSF18
0,4.544916434617868,0.335,0.023,0,13,PRF1
0,4.534245381744954,0.522,0.046,0,13,AREG
0,4.448552292040237,0.684,0.052,0,13,CTSW
0,4.424286697890693,0.344,0.024,0,13,IL2RB
1.5218097042171532e-298,4.357406341837631,0.175,0.013,6.368773612148787e-294,13,FGFBP2
0,4.260445302977422,0.255,0.014,0,13,TRGC1
0,4.2081476553512225,0.757,0.089,0,13,NKG7
0,4.194504162133115,0.422,0.036,0,13,MATK
0,4.113222207294255,0.37,0.035,0,13,GZMB
3.253223862589283e-297,4.092517401757224,0.175,0.013,1.361474186493615e-292,13,TNFSF14
0,4.066263989704138,0.813,0.062,0,13,KLRB1
7.074850359537869e-185,4.050287195588452,0.18,0.022,2.960824875466598e-180,13,SPON2
2.3197612696429255e-206,4.023686834999671,0.29,0.05,9.708200913455643e-202,13,METRNL
0,3.828026340425538,0.492,0.053,0,13,HOPX
1.1463571614775551e-206,3.801582162765536,0.172,0.017,4.797504720783568e-202,13,HSH2D
2.9777550893889056e-301,3.682872929631886,0.257,0.027,1.246190504909257e-296,13,TMIGD2
1.5177007473291065e-260,3.6470565566680992,0.196,0.018,6.351577627572311e-256,13,NCR3
0,3.527581026970795,0.619,0.073,0,13,CST7
0,3.492610569972732,0.756,0.115,0,13,CD7
2.382607875357868e-163,3.454495585380415,0.186,0.025,9.971213958372677e-159,13,CD300A
1.429810958067788e-136,3.4503749374872625,0.173,0.026,5.983758859513693e-132,13,FCGR3A
0,3.432354413141182,0.385,0.057,0,13,MAP3K8
4.002170185905543e-187,3.4136894776871314,0.346,0.077,1.6749082228014698e-182,13,MAFF
2.977095281453347e-118,3.3886245542658333,0.135,0.018,1.2459143752882257e-113,13,FGR
0,3.3713252631522255,0.417,0.057,0,13,SYTL3
1.5019418560736087e-247,3.3522198709736983,0.213,0.022,6.285626667668053e-243,13,TXK
0,3.3240585157122498,0.422,0.061,0,13,CD247
0,3.3071689468877343,0.539,0.106,0,13,CCL4
4.611938440070139e-138,3.287116343730264,0.155,0.021,1.9300962371693534e-133,13,CRTAM
5.245221724853055e-57,3.0911964831989405,0.132,0.032,2.1951252918510032e-52,13,GRASP
1.1097293938092866e-126,3.073693249967521,0.139,0.018,4.644217513091865e-122,13,MCTP2
1.0784678348856908e-214,3.057813692067619,0.29,0.047,4.513387888996616e-210,13,ARHGAP9
8.999544725989989e-115,3.0530750370638406,0.174,0.03,3.7663094678268106e-110,13,HAVCR2
3.343890453522282e-160,3.036369770599727,0.21,0.032,1.3994181547990751e-155,13,PYHIN1
0,3.0347941888983074,0.7,0.151,0,13,DUSP2
0,3.023519579399971,0.601,0.07,0,13,FCER1G
0,3.0225321287016085,0.469,0.073,0,13,GPR65
3.7124141744949984e-262,2.9813904553919026,0.388,0.069,1.5536453320261568e-257,13,SLA
0,2.958333637284556,0.729,0.165,0,13,IFITM2
0,2.9438758499835025,0.808,0.085,0,13,TYROBP
3.5972480958309594e-114,2.9402612119776457,0.145,0.021,1.5054483281052564e-109,13,SLA2
4.4505870051618235e-234,2.906944247672318,0.417,0.088,1.862570661660223e-229,13,FOSL2
2.3453788685772934e-121,2.8974564256131403,0.199,0.037,9.815410564995973e-117,13,LAT2
1.0396704499645307e-246,2.8936068083333364,0.403,0.078,4.351020833101561e-242,13,ADGRE5
0,2.889384199313502,0.418,0.068,0,13,RUNX3
6.795660787748047e-81,2.8716706581181266,0.126,0.022,2.843984039672558e-76,13,ADAM8
1.3207950814008874e-136,2.857367089416412,0.215,0.038,5.527527415662714e-132,13,SPN
0,2.8422903001242803,0.473,0.07,0,13,GZMA
1.7638107448852988e-158,2.8389729359732545,0.254,0.047,7.381547967344976e-154,13,CCND2
4.526685530658855e-186,2.838305186599646,0.321,0.064,1.8944178945807308e-181,13,APOBEC3G
2.760419571595909e-168,2.820744904168243,0.301,0.062,1.155235590712888e-163,13,BHLHE40
1.6888033327374905e-261,2.805502017278158,0.379,0.065,7.067641947506398e-257,13,PLAC8
1.2317930474084306e-253,2.802620307096821,0.63,0.201,5.155053903404282e-249,13,REL
1.0948407126768214e-86,2.7917742156578105,0.145,0.027,4.581908382552498e-82,13,TRG-AS1
1.2412540247855328e-116,2.7876947002371604,0.282,0.073,5.194648093727455e-112,13,EFHD2
0,2.7781875437603922,0.687,0.131,0,13,CD69
1.1396403367613138e-104,2.7640690324897834,0.156,0.026,4.769394809346099e-100,13,LINC01871
8.022722936502612e-178,2.7540304304929433,0.32,0.066,3.3575095489263435e-173,13,NFKBID
0,2.7459855375357725,0.712,0.16,0,13,HCST
2.008914304956741e-95,2.731576690610294,0.168,0.032,8.407306366243961e-91,13,CCDC69
6.162548700154604e-159,2.7271496947283405,0.294,0.061,2.579026631014702e-154,13,AKNA
3.164175087679274e-131,2.725426230733018,0.311,0.08,1.3242072741937762e-126,13,TIPARP
5.234658171513265e-183,2.7112459105905065,0.37,0.084,2.1907044447783013e-178,13,CEMIP2
0,2.7000504124244795,0.658,0.153,0,13,NR4A2
8.246745878356134e-152,2.698350378354282,0.272,0.055,3.451263150092042e-147,13,RASSF5
4.682535748118629e-220,2.696183243280711,0.344,0.062,1.959641210587646e-215,13,IFITM1
2.7658858999200042e-133,2.692750272492404,0.206,0.036,1.1575232491165218e-128,13,SAMD3
5.185824928019974e-212,2.681897924906772,0.499,0.138,2.170267732376359e-207,13,AC020916.1
5.965014505915964e-157,2.6675573562540547,0.294,0.061,2.496358570725831e-152,13,DOK2
3.29687252852593e-116,2.6637310149620426,0.187,0.034,1.3797411531881017e-111,13,ZAP70
3.0941152242377747e-147,2.657677952883409,0.266,0.054,1.2948872213435086e-142,13,NR4A3
0,2.656345107028605,0.654,0.118,0,13,CCL5
3.391135679247177e-105,2.6503440799763434,0.236,0.057,1.4191902817649437e-100,13,TPST2
1.6376396503415875e-228,2.643734063262068,0.681,0.264,6.853521936679544e-224,13,NFKBIA
1.7507945028124173e-73,2.6220374695778066,0.141,0.029,7.3270749942699665e-69,13,DHRS3
3.3587552797115193e-190,2.6061979173687897,0.302,0.055,1.4056390845592708e-185,13,CD96
1.6449640904282706e-194,2.6013030900553127,0.3,0.053,6.884174718442313e-190,13,PTPN22
0,2.6012597157182324,0.895,0.226,0,13,SRGN
2.433167327228851e-86,2.592110601664236,0.164,0.034,1.0182805264452741e-81,13,IRF8
1.5472745885414676e-92,2.5910608338749377,0.199,0.046,6.475344153046042e-88,13,ZC3H12A
1.064191967732149e-117,2.583225095814992,0.23,0.049,4.453643384959043e-113,13,MYO1F
3.2055206910861897e-80,2.5766997635301636,0.173,0.039,1.3415104092195704e-75,13,TCIRG1
1.2327177001449381e-289,2.57534685422693,0.581,0.139,5.158923575106566e-285,13,GADD45B
4.8594857147329435e-86,2.5729695546365807,0.163,0.033,2.0336947716157369e-81,13,TNFRSF4
5.2349543004713804e-58,2.5535300561400756,0.203,0.066,2.1908283747472727e-53,13,SH2D2A
7.701811489781286e-204,2.5428290199606822,0.562,0.177,3.2232081084734684e-199,13,ID2
6.067345236488466e-214,2.523615531227044,0.527,0.152,2.539183981470423e-209,13,IRF1
1.934583377150535e-147,2.518029621829366,0.315,0.073,8.096231433374989e-143,13,BIN2
6.547045221895827e-109,2.495981439922944,0.316,0.093,2.7399384253634034e-104,13,SERTAD1
7.589004267143637e-97,2.4831594963702397,0.222,0.053,3.175998285799612e-92,13,AC004687.1
2.6181248399283375e-263,2.469029777046816,0.595,0.156,1.0956852455100092e-258,13,TNFAIP3
3.227827712717988e-73,2.4626938719213904,0.168,0.04,1.3508458977724778e-68,13,PREX1
3.472293571570596e-110,2.454948452398912,0.212,0.044,1.4531548597022944e-105,13,RNF125
2.3878509620647544e-145,2.439740774241326,0.318,0.075,9.993156276240997e-141,13,GZMM
0,2.433266534680164,0.743,0.199,0,13,ZFP36
6.8905240456677685e-156,2.431876370041408,0.316,0.069,2.8836843131119612e-151,13,PTPN7
7.697915022961435e-154,2.427281072728006,0.385,0.103,3.2215774371093608e-149,13,TGFB1
4.831331521087076e-207,2.425162025585391,0.595,0.199,2.0219122415749414e-202,13,DDIT4
4.0342585737004727e-69,2.3993770549612985,0.158,0.037,1.688337213093648e-64,13,AOAH
1.7121314493367983e-143,2.3989008008173687,0.215,0.036,7.165270115474501e-139,13,GZMH
5.745520734887811e-50,2.3907049314844278,0.217,0.078,2.404500427550549e-45,13,LST1
2.3866755878901326e-44,2.3717081875669446,0.165,0.054,9.988237335320205e-40,13,SLC16A3
8.574457648188562e-101,2.370952710950182,0.353,0.121,3.5884105257669134e-96,13,PRMT9
8.531084152983615e-91,2.365956927400154,0.184,0.039,3.570258718023643e-86,13,ARAP2
1.0481270286548068e-65,2.3628400620333094,0.155,0.037,4.386411614920366e-61,13,DENND2D
2.781948627861e-61,2.3539057939356782,0.133,0.03,1.1642455007598285e-56,13,RASAL3
7.609559986213337e-97,2.3426880216543213,0.196,0.042,3.1846008542302815e-92,13,SPRY1
5.447622286973812e-138,2.3384447302535243,0.292,0.066,2.2798299270985403e-133,13,ALOX5AP
5.409782060513988e-83,2.3359167584101614,0.217,0.057,2.263993792325104e-78,13,IL10RA
1.0236369359345094e-92,2.32980895234316,0.328,0.11,4.283920576885922e-88,13,VPS37B
5.712124288558826e-86,2.3119882867939263,0.203,0.049,2.390524014761869e-81,13,IQGAP2
3.670587392383433e-151,2.3015082011323464,0.403,0.11,1.5361408237124665e-146,13,RGCC
1.5213358440999462e-112,2.300760621017786,0.338,0.102,6.366790507558275e-108,13,OSTF1
1.2379478699549959e-127,2.290439431399855,0.264,0.058,5.1808118357616576e-123,13,PRKCH
5.686868344058799e-89,2.2849171017761463,0.215,0.053,2.3799544019886073e-84,13,IL27RA
3.5033574427164015e-99,2.2719292911964977,0.249,0.063,1.466155089776814e-94,13,CCL4L2
1.689034040053715e-58,2.2702535770154757,0.135,0.031,7.068607457624797e-54,13,AC243960.1
6.850134309987938e-79,2.270063748751337,0.178,0.041,2.866781208729952e-74,13,SH2D1A
2.7166906744327487e-81,2.260658245781736,0.235,0.066,1.1369350472501054e-76,13,SOCS1
1.7827988507863612e-118,2.2597830994622847,0.276,0.066,7.461013190540922e-114,13,TAGAP
7.076092465247715e-81,2.2539239986554223,0.248,0.073,2.9613446967061685e-76,13,CSRNP1
4.003683265314054e-53,2.250195625548061,0.159,0.045,1.6755414465339317e-48,13,AC245297.3
2.581653730090531e-38,2.246913473442653,0.152,0.052,1.0804220860428873e-33,13,SMAD7
1.4674475443768992e-49,2.246278270792783,0.165,0.05,6.141267973217323e-45,13,SLC9A3R1
1.2038390861542692e-138,2.245424677298631,0.356,0.095,5.038066575555617e-134,13,BST2
1.212673795103837e-66,2.2404062902987882,0.152,0.035,5.075039832509558e-62,13,CASP8
1.4203935634002473e-49,2.233383419413662,0.186,0.061,5.944347062830035e-45,13,RBM38
7.021839449190373e-82,2.233038504753635,0.254,0.075,2.938639809486171e-77,13,NFKB1
9.502812815849814e-139,2.217261016636057,0.53,0.208,3.976927163433147e-134,13,ZNF331
5.0209503999904936e-110,2.215292582004624,0.285,0.075,2.1012677423960214e-105,13,CCL3
3.2866830924288885e-145,2.20590908740701,0.398,0.112,1.3754768741814898e-140,13,LSP1
2.987701245216475e-135,2.1965768938991177,0.338,0.086,1.2503529711230948e-130,13,ICAM3
9.930794481142176e-59,2.19622282452808,0.16,0.042,4.1560374903580004e-54,13,SYTL1
9.895585659359022e-65,2.1939676833872386,0.21,0.063,4.141302598441751e-60,13,RAB11FIP1
1.2814048828947411e-191,2.1939405855130008,0.468,0.122,5.362679434914491e-187,13,RAC2
7.413566988966092e-146,2.191650288516384,0.247,0.046,3.1025777848823094e-141,13,GZMK
5.206418183684713e-227,2.184384214159945,0.794,0.363,2.1788860098720523e-222,13,ZFP36L2
1.4464077007637113e-198,2.183829641924586,0.46,0.115,6.053216227696131e-194,13,CLEC2B
6.502945812170762e-78,2.1832884653837485,0.291,0.099,2.7214828223934638e-73,13,FMNL1
6.13372908794144e-88,2.182579057236801,0.213,0.052,2.5669656233034925e-83,13,STAT4
4.5543220522859e-74,2.175692580127788,0.192,0.049,1.905983778881649e-69,13,INPP5D
9.777024747478169e-182,2.1727380397738694,0.436,0.11,4.091684856819613e-177,13,PLAAT4
1.1934331886018527e-83,2.1701899877141315,0.191,0.044,4.994517894298753e-79,13,TENT5C
2.217511653601191e-40,2.161115962768471,0.152,0.05,9.280286270320985e-36,13,AL450405.1
5.097351100099836e-47,2.1260760439642254,0.208,0.076,2.1332414353917816e-42,13,GLIPR2
1.1981236621274966e-87,2.114694985030904,0.304,0.098,5.0141475260035736e-83,13,MBP
5.3396697358573466e-120,2.1115620936783235,0.363,0.108,2.2346517844562996e-115,13,ITGB2
5.64184867489611e-87,2.107607376914402,0.249,0.069,2.361113670444022e-82,13,ITGA4
5.537802679274988e-135,2.105775819510678,0.41,0.125,2.3175704212765826e-130,13,LCP1
2.964622937089618e-41,2.103660408323348,0.276,0.131,1.2406946991720051e-36,13,CCNH
1.582213353702504e-134,2.097237720835,0.409,0.124,6.621562885244979e-130,13,STK17A
1.3537305689973284e-180,2.082475118152312,0.717,0.337,5.6653624312538195e-176,13,TSC22D3
1.122948991235547e-132,2.0787551973209233,0.374,0.106,4.699541528320764e-128,13,CD53
2.035335474958523e-109,2.077882253551217,0.484,0.205,8.517878962701418e-105,13,LITAF
4.3511855786873027e-185,2.069583502105351,0.442,0.11,1.820971164680636e-180,13,ACAP1
4.369925609097135e-42,2.0686640890562655,0.156,0.051,1.828813867407151e-37,13,ZBTB16
1.9899740210839206e-114,2.0668709880740135,0.315,0.085,8.328041278236207e-110,13,IL2RG
9.631661757016511e-71,2.058557995647051,0.24,0.074,4.0308504453114097e-66,13,CASP4
1.4530750856679083e-155,2.0573007362165483,0.356,0.085,6.081119233520196e-151,13,ETS1
2.492962296025155e-165,2.0529118505137927,0.465,0.133,1.0433047208865273e-160,13,ISG20
2.9923429048484884e-72,2.046119076195525,0.266,0.087,1.2522955056790925e-67,13,NFKBIZ
1.4622890300096758e-37,2.0405890699421634,0.361,0.221,6.119679590590493e-33,13,CLDND1
3.5173438492975116e-100,2.0385997351270984,0.241,0.058,1.4720084009310085e-95,13,SKAP1
5.217318413946327e-108,2.0365188776521808,0.316,0.09,2.1834477562365378e-103,13,HLA-F
3.668549687967247e-71,2.0279169784708344,0.305,0.113,1.5352880444142926e-66,13,PIP4K2A
4.408924242288644e-50,2.0270346180034853,0.146,0.04,1.8451347953977976e-45,13,AC114760.2
1.9195534881057427e-44,2.0250470573336363,0.159,0.05,8.033331347722533e-40,13,NFKB2
1.3483098289756924e-75,2.018373892932962,0.436,0.212,5.642676634263273e-71,13,JAK1
1.891983504119922e-176,2.018045282751205,0.56,0.184,7.917950964741874e-172,13,FXYD5
1.1883105207641224e-39,2.017567584175675,0.149,0.048,4.973079529397852e-35,13,ARHGAP30
0,2.0155057753026164,0.94,0.331,0,13,HLA-C
4.73313416963516e-116,2.012366396092064,0.55,0.249,1.9808166499923144e-111,13,FOSB
1.3091681582082794e-290,2.011656569384583,0.485,0.091,5.47886874210165e-286,13,TRBC1
5.789435560321629e-48,2.0034154796959673,0.152,0.044,2.4228787819946014e-43,13,SLFN5
0,9.509892614627923,0.101,0,0,14,RP11-167P20.1
0,9.263159305992314,0.427,0.001,0,14,RP1-137K24.1
0,8.253193132847448,0.371,0.002,0,14,CTC-254B4.1
0,7.9885948144971755,0.147,0,0,14,RP11-124N3.3
0,7.497804660443768,0.431,0.004,0,14,RP11-554A11.8
0,7.175605485836497,0.121,0.001,0,14,RP11-946L20.2
0,7.13021283247103,0.148,0.001,0,14,RP11-20I20.2
0,6.317875662533368,0.289,0.004,0,14,AC010760.1
0,6.257992752906707,0.714,0.065,0,14,LTO1
0,6.191182423165403,0.619,0.011,0,14,OR4N2
0,5.976099542939742,0.312,0.007,0,14,C5orf17
0,5.8618305989947315,0.72,0.023,0,14,LINC01193
0,5.405952476623204,0.298,0.008,0,14,AC007091.1
0,5.3120702925303656,0.337,0.017,0,14,TPCN2
0,4.850578234853163,0.528,0.019,0,14,RP11-548L20.1
0,4.826772528963096,0.172,0.005,0,14,RP11-445O3.2
0,4.626670930435973,0.277,0.013,0,14,LHFPL3
0,4.585835436146674,0.595,0.035,0,14,SPDYE2B
0,4.527855041100758,0.212,0.01,0,14,HCAR1
0,4.510634859725862,0.21,0.009,0,14,RP11-125B21.2
0,4.4717219233811,0.162,0.004,0,14,RP11-25H12.1
0,4.456160838260229,0.396,0.032,0,14,NRG2
1.4378737605679238e-283,4.439061244237809,0.115,0.005,6.017501687976761e-279,14,OTX2-AS1
0,4.41759612649377,0.183,0.008,0,14,DNAH11
0,4.408621998806717,0.705,0.097,0,14,CHRM2
0,4.395876007785926,0.303,0.014,0,14,LINC01194
5.935115583054316e-249,4.393906064023262,0.234,0.024,2.4838458715082314e-244,14,EDIL3
0,4.3919247895577245,0.478,0.045,0,14,BRIP1
0,4.206297537996918,0.461,0.03,0,14,RP11-435B5.4
1.0489129005525658e-266,4.101866013904108,0.13,0.006,4.389700488812488e-262,14,SRSF10.1
0,4.047118766866102,0.536,0.047,0,14,KCNH7
2.0906378696153163e-157,3.9883183595210383,0.121,0.01,8.749319484340099e-153,14,GFRA1
2.741970723134924e-109,3.909783845826542,0.123,0.014,1.1475147476319656e-104,14,ELOVL2
0,3.908163599741198,0.363,0.042,0,14,SEMA5A
1.631096083742829e-296,3.9040695083894605,0.212,0.016,6.826137110463739e-292,14,SYCP2
0,3.902719656886428,0.268,0.018,0,14,NR6A1
0,3.862776016774404,0.286,0.018,0,14,RP11-305B6.3
1.2149700668375104e-128,3.859430967329277,0.118,0.011,5.084649729714981e-124,14,CASC9
6.424738245055464e-201,3.8551694929973404,0.2,0.021,2.6887529555557117e-196,14,GABRB1
0,3.838395366303059,0.472,0.054,0,14,TENM4
3.4063080381232714e-260,3.8220454723860238,0.312,0.04,1.4255399139545891e-255,14,FUT9
0,3.8012656860761904,0.501,0.051,0,14,CNTNAP4
0,3.775412762781499,0.186,0.01,0,14,RP1-167A14.2
0,3.768942233821215,0.339,0.038,0,14,DIAPH3
1.8308975116646425e-249,3.745002721912542,0.183,0.014,7.66230608631653e-245,14,ADGRV1
0,3.698304449523342,0.408,0.05,0,14,CDK14
7.422358183633318e-253,3.6892312602911694,0.16,0.011,3.1062568998505435e-248,14,CTD-2336H13.2
2.2768777725823802e-254,3.686453762782941,0.165,0.011,9.528733478257261e-250,14,AL592494.5
0,3.6607611850092816,0.257,0.014,0,14,RP11-4F22.2
0,3.6338008881495956,0.781,0.108,0,14,ALK
0,3.626565122167171,0.844,0.226,0,14,CASC15
0,3.6049472817081396,0.352,0.023,0,14,AP001347.6
0,3.586797329866731,0.415,0.054,0,14,CEP128
0,3.56948367037431,0.251,0.021,0,14,CTD-2009A10.1
4.303748059245266e-186,3.5682908082854814,0.175,0.017,1.8011185627941437e-181,14,TEX14
0,3.566968454148875,0.658,0.089,0,14,FBXL7
6.700581172703604e-122,3.566850526020459,0.129,0.014,2.8041932207764585e-117,14,KCNMB2-AS1
0,3.5659552385632263,0.374,0.028,0,14,RP11-79E3.3
3.626393713290438e-169,3.5621143114304985,0.133,0.011,1.5176457690120483e-164,14,CAV3
2.8934153265127085e-178,3.5573519392902857,0.144,0.012,1.2108943141455684e-173,14,RP11-140I24.1
5.07422296177518e-262,3.5567459898510183,0.322,0.043,2.1235623095029127e-257,14,RBL1
1.065456286693608e-245,3.532726920137365,0.227,0.022,4.4589345598127495e-241,14,GPC5
3.1247978278665745e-165,3.516500922257704,0.126,0.01,1.3077278909621614e-160,14,RP11-58C22.1
0,3.516373992218339,0.378,0.035,0,14,RP11-123O10.4
0,3.5044913098688486,0.841,0.216,0,14,PHACTR1
0,3.491186326531756,0.49,0.052,0,14,NBAT1
1.2851024800732656e-193,3.479029447488119,0.139,0.01,5.378153879106616e-189,14,RP11-673C5.2
1.095957802630283e-227,3.4733933813028024,0.286,0.038,4.586583404007734e-223,14,ARPP21
9.019557425679853e-249,3.461279438601826,0.177,0.013,3.7746847826470184e-244,14,AC004158.2
0,3.456502474646885,0.71,0.115,0,14,TMTC2
2.9402984570430745e-153,3.4537808400549195,0.157,0.017,1.2305149042725267e-148,14,ETV4
0,3.448085698762746,0.496,0.05,0,14,RP11-444D3.1
2.5215995672364426e-146,3.4307598908950965,0.135,0.013,1.0552894188884513e-141,14,ASIP
1.6881793459875793e-146,3.427180074216277,0.174,0.021,7.06503056295802e-142,14,POLQ
5.235879800880106e-129,3.4176183817062276,0.174,0.024,2.1912156966683244e-124,14,ZNF367
4.299289242580104e-171,3.4086657802939433,0.206,0.026,1.7992525480197734e-166,14,KIF18B
3.804797238820203e-132,3.380262959387262,0.116,0.011,1.5923076444462551e-127,14,RP11-328K4.1
9.742227172609365e-194,3.377739170123819,0.15,0.012,4.077122071737019e-189,14,RP11-619L19.1
7.248286081775457e-159,3.372680916289925,0.12,0.009,3.033407725223029e-154,14,RP11-793A3.2
3.479064442691154e-191,3.366163468457118,0.175,0.017,1.455988469266248e-186,14,GLYATL2
